"review_id";"title";"review_text";"rating";"review_date";"cleaned_text";"score_syuzhet";"score_afinn";"sentiment_category";"anger";"anticipation";"disgust";"fear";"joy";"sadness";"surprise";"trust";"negative";"positive"
"736";"Needs improvement";"We had high expectations. the buggy service was completely overrated. We won't be returning.";"1";"November 2025";"we had high expectations the buggy service was completely overrated we won t be returning";"0,65";"3";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"737";"Exceptional service";"My partner and I visited Bali. The ocean view was impeccable. Highly recommended!";"5";"September 2026";"my partner and i visited bali the ocean view was impeccable highly recommended";"1,80";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2"
"738";"Slow service";"The resort looks nice but the check-in process was sub-par. Ruined the vibe.";"1";"November 2025";"the resort looks nice but the check in process was sub par ruined the vibe";"-0,25";"1";"Negative";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0"
"739";"Disappointing";"A mixed experience. the food quality was quite expensive. We won't be returning.";"2";"December 2025";"a mixed experience the food quality was quite expensive we won t be returning";"0,65";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1"
"740";"Unmatched luxury";"Our family stayed here. Our private villa was simply magical. Best trip ever.";"5";"January 2026";"our family stayed here our private villa was simply magical best trip ever";"1,25";"3";"Positive";"0";"1";"0";"0";"1";"0";"2";"0";"0";"1"
"741";"Beautiful paradise";"Absolutely stunning resort. Breakfast spread was top notch. Will definitely return.";"5";"July 2025";"absolutely stunning resort breakfast spread was top notch will definitely return";"1,35";"6";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2"
"742";"Exceptional service";"My partner and I visited Bali. The cliffside elevator was a dream come true. We felt like royalty.";"5";"July 2026";"my partner and i visited bali the cliffside elevator was a dream come true we felt like royalty";"2,65";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"743";"Beautiful but overrated";"My partner and I visited Bali. Our private villa was good, but the staff coordination was completely overrated.";"3";"February 2024";"my partner and i visited bali our private villa was good but the staff coordination was completely overrated";"2,10";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"3"
"744";"Too expensive";"We had high expectations. the wifi connection was quite expensive. Ruined the vibe.";"2";"March 2025";"we had high expectations the wifi connection was quite expensive ruined the vibe";"-1,00";"-2";"Negative";"1";"0";"1";"1";"0";"1";"0";"0";"1";"0"
"745";"Needs improvement";"Beautiful location, however the room maintenance took too long. They need to fix this.";"2";"September 2024";"beautiful location however the room maintenance took too long they need to fix this";"0,75";"3";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1"
"746";"Not a 5-star experience";"Not quite what we hoped. the beach access needed improvement. Ruined the vibe.";"2";"April 2024";"not quite what we hoped the beach access needed improvement ruined the vibe";"0,00";"0";"Neutral";"1";"0";"1";"1";"2";"1";"0";"1";"1";"1"
"747";"Heaven on earth";"Absolutely stunning resort. The main pool was simply magical. Worth every penny.";"5";"April 2025";"absolutely stunning resort the main pool was simply magical worth every penny";"2,65";"6";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"4"
"748";"Unmatched luxury";"We just returned from Bvlgari. The resort architecture was incredible 😍! A must-visit in Bali.";"5";"July 2026";"we just returned from bvlgari the resort architecture was incredible a must visit in bali";"0,90";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"749";"Slow service";"Not quite what we hoped. the dining prices was a bit slow. Not worth the price.";"1";"February 2026";"not quite what we hoped the dining prices was a bit slow not worth the price";"0,50";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"750";"Breathtaking views";"My partner and I visited Bali. The resort architecture was a dream come true. Will definitely return.";"5";"December 2026";"my partner and i visited bali the resort architecture was a dream come true will definitely return";"1,55";"3";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"751";"Beautiful paradise";"We just returned from Bvlgari. The ocean view exceeded our expectations. Worth every penny.";"4";"June 2026";"we just returned from bvlgari the ocean view exceeded our expectations worth every penny";"1,15";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"752";"Heaven on earth";"Our family stayed here. The ocean view was absolutely breathtaking! Highly recommended!";"4";"August 2026";"our family stayed here the ocean view was absolutely breathtaking highly recommended";"1,00";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"753";"Best resort in Bali";"We just returned from Bvlgari. The spa treatment was a dream come true. We felt like royalty.";"4";"June 2026";"we just returned from bvlgari the spa treatment was a dream come true we felt like royalty";"2,00";"5";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"2"
"754";"Mixed experience";"We just returned from Bvlgari. The cliffside elevator was good, but the dining prices took too long.";"3";"September 2026";"we just returned from bvlgari the cliffside elevator was good but the dining prices took too long";"0,75";"3";"Positive";"0";"2";"0";"0";"1";"0";"1";"1";"0";"1"
"755";"Perfect getaway";"My partner and I visited Bali. The ocean view was incredible 😍! Will definitely return.";"5";"December 2024";"my partner and i visited bali the ocean view was incredible will definitely return";"1,30";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"756";"Heaven on earth";"Absolutely stunning resort. Our private villa was a dream come true. We felt like royalty.";"5";"May 2024";"absolutely stunning resort our private villa was a dream come true we felt like royalty";"2,60";"9";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"757";"Perfect getaway";"What a beautiful property! Balinese hospitality was simply magical. Will definitely return.";"4";"May 2024";"what a beautiful property balinese hospitality was simply magical will definitely return";"2,50";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"0";"0";"3"
"758";"Perfect getaway";"Our family stayed here. The main pool was top notch. Best trip ever.";"4";"February 2025";"our family stayed here the main pool was top notch best trip ever";"0,90";"5";"Positive";"0";"1";"0";"0";"0";"0";"1";"1";"0";"3"
"759";"Beautiful but overrated";"Absolutely stunning resort. The resort architecture was good, but the dining prices was completely overrated.";"3";"May 2025";"absolutely stunning resort the resort architecture was good but the dining prices was completely overrated";"1,65";"7";"Positive";"0";"1";"0";"0";"1";"0";"1";"2";"0";"2"
"760";"Disappointing";"Not quite what we hoped. the room maintenance took too long. Not worth the price.";"2";"December 2025";"not quite what we hoped the room maintenance took too long not worth the price";"0,75";"2";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1"
"761";"Needs improvement";"We had high expectations. the staff coordination was slightly confusing. Needs better management.";"2";"March 2026";"we had high expectations the staff coordination was slightly confusing needs better management";"1,10";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"762";"Breathtaking views";"What a beautiful property! The spa treatment was simply magical. Best trip ever.";"5";"August 2024";"what a beautiful property the spa treatment was simply magical best trip ever";"2,15";"6";"Positive";"0";"2";"0";"0";"3";"0";"3";"1";"0";"3"
"763";"Beautiful paradise";"Absolutely stunning resort. Balinese hospitality was top notch. A must-visit in Bali.";"5";"March 2024";"absolutely stunning resort balinese hospitality was top notch a must visit in bali";"2,15";"6";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"3"
"764";"Nice but slow service";"Our family stayed here. Butler service was good, but the dining prices took too long.";"3";"June 2025";"our family stayed here butler service was good but the dining prices took too long";"1,15";"3";"Positive";"0";"2";"0";"0";"1";"0";"1";"2";"0";"2"
"765";"Incredible experience";"My partner and I visited Bali. The cliffside elevator was absolutely breathtaking! Best trip ever.";"4";"March 2025";"my partner and i visited bali the cliffside elevator was absolutely breathtaking best trip ever";"1,80";"8";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1"
"766";"Breathtaking views";"Our family stayed here. Our private villa was incredible 😍! Will definitely return.";"4";"September 2025";"our family stayed here our private villa was incredible will definitely return";"0,50";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"767";"A 5-star dream";"We just returned from Bvlgari. Balinese hospitality exceeded our expectations. Highly recommended!";"4";"March 2024";"we just returned from bvlgari balinese hospitality exceeded our expectations highly recommended";"1,90";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"768";"A 5-star dream";"What a beautiful property! Our private villa was perfect. Truly an authentic experience.";"5";"October 2025";"what a beautiful property our private villa was perfect truly an authentic experience";"2,00";"6";"Positive";"0";"1";"0";"0";"3";"0";"0";"2";"0";"3"
"769";"A 5-star dream";"Our family stayed here. The resort architecture was stunning. Can't wait to come back.";"4";"November 2025";"our family stayed here the resort architecture was stunning can t wait to come back";"0,50";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0"
"770";"Exceptional service";"Our family stayed here. The cliffside elevator exceeded our expectations. Best trip ever.";"5";"August 2025";"our family stayed here the cliffside elevator exceeded our expectations best trip ever";"0,90";"3";"Positive";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0"
"771";"Slow service";"Beautiful location, however the wifi connection was slightly confusing. Needs better management.";"1";"June 2026";"beautiful location however the wifi connection was slightly confusing needs better management";"1,45";"3";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"772";"Beautiful paradise";"Our family stayed here. The Italian restaurant exceeded our expectations. A must-visit in Bali.";"5";"February 2024";"our family stayed here the italian restaurant exceeded our expectations a must visit in bali";"0,80";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"773";"A 5-star dream";"Absolutely stunning resort. The resort architecture was a dream come true. Highly recommended!";"5";"October 2025";"absolutely stunning resort the resort architecture was a dream come true highly recommended";"2,00";"9";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0"
"774";"Beautiful but overrated";"We just returned from Bvlgari. The main pool was good, but the buggy service was slightly confusing.";"3";"April 2024";"we just returned from bvlgari the main pool was good but the buggy service was slightly confusing";"0,65";"1";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"3"
"775";"Perfect getaway";"Absolutely stunning resort. The ocean view was absolutely breathtaking! We felt like royalty.";"4";"January 2024";"absolutely stunning resort the ocean view was absolutely breathtaking we felt like royalty";"2,35";"11";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"776";"Unmatched luxury";"We just returned from Bvlgari. The main pool exceeded our expectations. Highly recommended!";"4";"March 2024";"we just returned from bvlgari the main pool exceeded our expectations highly recommended";"1,30";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"777";"Amazing stay";"Absolutely stunning resort. The spa treatment was incredible 😍! Can't wait to come back.";"5";"October 2024";"absolutely stunning resort the spa treatment was incredible can t wait to come back";"1,15";"4";"Positive";"0";"2";"0";"0";"1";"0";"1";"1";"1";"1"
"778";"Incredible experience";"Absolutely stunning resort. The main pool was stunning. Truly an authentic experience.";"5";"January 2025";"absolutely stunning resort the main pool was stunning truly an authentic experience";"1,65";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3"
"779";"Exceptional service";"Our family stayed here. Our private villa was top notch. Worth every penny.";"5";"February 2025";"our family stayed here our private villa was top notch worth every penny";"0,75";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"0";"2"
"780";"Heaven on earth";"We just returned from Bvlgari. Balinese hospitality was perfect. Best trip ever.";"4";"April 2025";"we just returned from bvlgari balinese hospitality was perfect best trip ever";"2,25";"6";"Positive";"0";"1";"0";"0";"1";"0";"1";"1";"0";"2"
"781";"Unmatched luxury";"My partner and I visited Bali. The main pool was absolutely breathtaking! We felt like royalty.";"5";"October 2024";"my partner and i visited bali the main pool was absolutely breathtaking we felt like royalty";"2,80";"7";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4"
"782";"Nice but slow service";"Our family stayed here. Butler service was good, but the staff coordination was completely overrated.";"3";"September 2025";"our family stayed here butler service was good but the staff coordination was completely overrated";"1,70";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"2";"0";"3"
"783";"Beautiful but overrated";"Absolutely stunning resort. Butler service was good, but the check-in process was completely overrated.";"3";"April 2025";"absolutely stunning resort butler service was good but the check in process was completely overrated";"2,05";"7";"Positive";"0";"1";"0";"0";"1";"0";"1";"2";"0";"3"
"784";"Exceptional service";"Our family stayed here. The spa treatment was incredible 😍! Truly an authentic experience.";"5";"March 2025";"our family stayed here the spa treatment was incredible truly an authentic experience";"1,15";"0";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"2"
"785";"Bad service";"A mixed experience. the beach access was slightly confusing. Ruined the vibe.";"2";"September 2025";"a mixed experience the beach access was slightly confusing ruined the vibe";"-1,25";"-4";"Negative";"1";"0";"1";"1";"1";"1";"0";"0";"1";"0"
"786";"Heaven on earth";"We just returned from Bvlgari. Balinese hospitality was absolutely breathtaking! Truly an authentic experience.";"4";"November 2025";"we just returned from bvlgari balinese hospitality was absolutely breathtaking truly an authentic experience";"2,00";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"787";"A let down";"Beautiful location, however the food quality took too long. They need to fix this.";"2";"April 2026";"beautiful location however the food quality took too long they need to fix this";"1,15";"5";"Positive";"0";"1";"0";"0";"2";"0";"0";"1";"0";"2"
"788";"Nice but slow service";"Our family stayed here. Butler service was good, but the food quality was quite expensive.";"3";"May 2024";"our family stayed here butler service was good but the food quality was quite expensive";"1,30";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"3";"0";"3"
"789";"Breathtaking views";"What a beautiful property! The resort architecture exceeded our expectations. We felt like royalty.";"4";"November 2025";"what a beautiful property the resort architecture exceeded our expectations we felt like royalty";"2,25";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"790";"Breathtaking views";"Absolutely stunning resort. The cliffside elevator was stunning. We felt like royalty.";"4";"May 2024";"absolutely stunning resort the cliffside elevator was stunning we felt like royalty";"1,85";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"791";"Nice but slow service";"We just returned from Bvlgari. The ocean view was good, but the beach access was completely overrated.";"3";"August 2024";"we just returned from bvlgari the ocean view was good but the beach access was completely overrated";"0,90";"3";"Positive";"0";"1";"0";"0";"2";"0";"1";"1";"0";"2"
"792";"Beautiful paradise";"What a beautiful property! Balinese hospitality was a dream come true. Truly an authentic experience.";"5";"July 2026";"what a beautiful property balinese hospitality was a dream come true truly an authentic experience";"3,00";"6";"Positive";"0";"0";"0";"0";"2";"0";"0";"1";"0";"3"
"793";"Heaven on earth";"Absolutely stunning resort. The Italian restaurant was absolutely breathtaking! Worth every penny.";"4";"August 2024";"absolutely stunning resort the italian restaurant was absolutely breathtaking worth every penny";"2,00";"11";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"794";"Nice but slow service";"Absolutely stunning resort. The resort architecture was good, but the food quality needed improvement.";"3";"May 2025";"absolutely stunning resort the resort architecture was good but the food quality needed improvement";"2,65";"11";"Positive";"0";"1";"0";"0";"3";"0";"1";"4";"0";"3"
"795";"Breathtaking views";"What a beautiful property! The Italian restaurant was top notch. Will definitely return.";"4";"December 2026";"what a beautiful property the italian restaurant was top notch will definitely return";"0,75";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"2"
"796";"Heaven on earth";"We just returned from Bvlgari. The ocean view was outstanding. Truly an authentic experience.";"5";"March 2026";"we just returned from bvlgari the ocean view was outstanding truly an authentic experience";"1,25";"5";"Positive";"0";"0";"0";"0";"2";"0";"0";"1";"1";"2"
"797";"Best resort in Bali";"What a beautiful property! The ocean view exceeded our expectations. We felt like royalty.";"4";"December 2026";"what a beautiful property the ocean view exceeded our expectations we felt like royalty";"2,25";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"0";"2"
"798";"Bad service";"A mixed experience. the food quality was completely overrated. Ruined the vibe.";"1";"January 2024";"a mixed experience the food quality was completely overrated ruined the vibe";"-0,20";"0";"Negative";"1";"0";"1";"1";"1";"1";"0";"1";"1";"2"
"799";"Overrated";"Beautiful location, however the beach access was completely overrated. Ruined the vibe.";"2";"February 2024";"beautiful location however the beach access was completely overrated ruined the vibe";"0,15";"1";"Positive";"1";"0";"1";"1";"2";"1";"0";"0";"1";"2"
"800";"Breathtaking views";"My partner and I visited Bali. Balinese hospitality was impeccable. Truly an authentic experience.";"5";"April 2025";"my partner and i visited bali balinese hospitality was impeccable truly an authentic experience";"2,80";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"4"
"801";"Unmatched luxury";"Absolutely stunning resort. Butler service was impeccable. We felt like royalty.";"4";"April 2026";"absolutely stunning resort butler service was impeccable we felt like royalty";"2,75";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"2";"0";"3"
"802";"Amazing stay";"Absolutely stunning resort. The Italian restaurant was stunning. Can't wait to come back.";"4";"December 2026";"absolutely stunning resort the italian restaurant was stunning can t wait to come back";"0,50";"4";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0"
"803";"Exceptional service";"My partner and I visited Bali. The cliffside elevator was impeccable. We felt like royalty.";"5";"October 2024";"my partner and i visited bali the cliffside elevator was impeccable we felt like royalty";"2,40";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3"
"804";"Perfect getaway";"Our family stayed here. The cliffside elevator exceeded our expectations. Truly an authentic experience.";"5";"September 2025";"our family stayed here the cliffside elevator exceeded our expectations truly an authentic experience";"0,90";"0";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"1"
"805";"Average stay";"Absolutely stunning resort. The spa treatment was good, but the buggy service was quite expensive.";"3";"December 2024";"absolutely stunning resort the spa treatment was good but the buggy service was quite expensive";"1,40";"7";"Positive";"0";"2";"0";"0";"2";"0";"2";"2";"0";"2"
"806";"Heaven on earth";"We just returned from Bvlgari. The ocean view was outstanding. Will definitely return.";"5";"February 2025";"we just returned from bvlgari the ocean view was outstanding will definitely return";"0,75";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1"
"807";"Could be better";"The resort looks nice but the staff coordination was slightly confusing. Very disappointed.";"2";"May 2024";"the resort looks nice but the staff coordination was slightly confusing very disappointed";"-0,60";"-1";"Negative";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0"
"808";"Heaven on earth";"Absolutely stunning resort. Balinese hospitality was incredible 😍! Truly an authentic experience.";"5";"September 2026";"absolutely stunning resort balinese hospitality was incredible truly an authentic experience";"2,75";"4";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"809";"Too expensive";"A mixed experience. the staff coordination was completely overrated. They need to fix this.";"1";"February 2025";"a mixed experience the staff coordination was completely overrated they need to fix this";"0,55";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1"
"810";"Best resort in Bali";"What a beautiful property! The main pool was outstanding. Best trip ever.";"5";"May 2025";"what a beautiful property the main pool was outstanding best trip ever";"2,40";"11";"Positive";"0";"0";"0";"0";"2";"0";"1";"0";"1";"4"
"811";"Best resort in Bali";"What a beautiful property! Butler service was impeccable. A must-visit in Bali.";"5";"December 2026";"what a beautiful property butler service was impeccable a must visit in bali";"2,05";"3";"Positive";"0";"0";"0";"0";"1";"0";"0";"2";"0";"4"
"812";"Mixed experience";"Absolutely stunning resort. Butler service was good, but the beach access was a bit slow.";"3";"July 2025";"absolutely stunning resort butler service was good but the beach access was a bit slow";"1,65";"7";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"2"
"813";"Perfect getaway";"What a beautiful property! The main pool was absolutely breathtaking! Truly an authentic experience.";"5";"August 2025";"what a beautiful property the main pool was absolutely breathtaking truly an authentic experience";"2,15";"8";"Positive";"0";"0";"0";"0";"2";"0";"0";"1";"0";"4"
"814";"Good but pricey";"Absolutely stunning resort. The resort architecture was good, but the beach access needed improvement.";"3";"May 2025";"absolutely stunning resort the resort architecture was good but the beach access needed improvement";"2,25";"9";"Positive";"0";"1";"0";"0";"3";"0";"1";"3";"0";"2"
"815";"Exceptional service";"We just returned from Bvlgari. The resort architecture was a dream come true. A must-visit in Bali.";"4";"June 2025";"we just returned from bvlgari the resort architecture was a dream come true a must visit in bali";"1,15";"3";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"816";"Overpriced";"Beautiful location, however the check-in process was completely overrated. Would not recommend.";"2";"February 2026";"beautiful location however the check in process was completely overrated would not recommend";"1,40";"5";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3"
"817";"Beautiful paradise";"Absolutely stunning resort. The resort architecture was absolutely breathtaking! Worth every penny.";"5";"January 2024";"absolutely stunning resort the resort architecture was absolutely breathtaking worth every penny";"2,00";"11";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"818";"Average stay";"Our family stayed here. The ocean view was good, but the dining prices took too long.";"3";"March 2026";"our family stayed here the ocean view was good but the dining prices took too long";"0,75";"3";"Positive";"0";"2";"0";"0";"1";"0";"1";"1";"0";"1"
"819";"Best resort in Bali";"Absolutely stunning resort. The spa treatment was simply magical. Truly an authentic experience.";"4";"February 2025";"absolutely stunning resort the spa treatment was simply magical truly an authentic experience";"2,15";"4";"Positive";"0";"2";"0";"0";"3";"0";"2";"2";"0";"3"
"820";"Incredible experience";"Absolutely stunning resort. The main pool was absolutely breathtaking! Worth every penny.";"5";"March 2025";"absolutely stunning resort the main pool was absolutely breathtaking worth every penny";"2,40";"11";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"821";"Best resort in Bali";"We just returned from Bvlgari. Balinese hospitality was absolutely breathtaking! Can't wait to come back.";"5";"June 2025";"we just returned from bvlgari balinese hospitality was absolutely breathtaking can t wait to come back";"1,25";"5";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1"
"822";"Bad service";"Beautiful location, however the food quality was a bit slow. Not worth the price.";"2";"January 2026";"beautiful location however the food quality was a bit slow not worth the price";"1,65";"7";"Positive";"0";"0";"0";"0";"2";"0";"0";"1";"0";"3"
"823";"Unmatched luxury";"My partner and I visited Bali. Breakfast spread was incredible 😍! A must-visit in Bali.";"4";"April 2024";"my partner and i visited bali breakfast spread was incredible a must visit in bali";"2,30";"0";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3"
"824";"Incredible experience";"My partner and I visited Bali. Balinese hospitality exceeded our expectations. Highly recommended!";"5";"November 2025";"my partner and i visited bali balinese hospitality exceeded our expectations highly recommended";"2,70";"2";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"825";"Breathtaking views";"We just returned from Bvlgari. The main pool was outstanding. We felt like royalty.";"5";"September 2024";"we just returned from bvlgari the main pool was outstanding we felt like royalty";"2,25";"7";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"1";"4"
"826";"Beautiful but overrated";"My partner and I visited Bali. Our private villa was good, but the food quality was completely overrated.";"3";"August 2024";"my partner and i visited bali our private villa was good but the food quality was completely overrated";"2,10";"5";"Positive";"0";"1";"0";"0";"2";"0";"1";"2";"0";"4"
"827";"Beautiful paradise";"We just returned from Bvlgari. The cliffside elevator was top notch. Best trip ever.";"5";"January 2026";"we just returned from bvlgari the cliffside elevator was top notch best trip ever";"0,50";"5";"Positive";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1"
"828";"Could be better";"The resort looks nice but the dining prices was quite expensive. Would not recommend.";"2";"June 2025";"the resort looks nice but the dining prices was quite expensive would not recommend";"0,75";"5";"Positive";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1"
"829";"A 5-star dream";"Our family stayed here. The Italian restaurant was outstanding. Highly recommended!";"5";"February 2024";"our family stayed here the italian restaurant was outstanding highly recommended";"1,25";"7";"Positive";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1"
"830";"Beautiful but overrated";"My partner and I visited Bali. The resort architecture was good, but the buggy service was sub-par.";"3";"July 2025";"my partner and i visited bali the resort architecture was good but the buggy service was sub par";"1,55";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"2";"0";"2"
"831";"Perfect getaway";"We just returned from Bvlgari. Breakfast spread was outstanding. Can't wait to come back.";"4";"March 2025";"we just returned from bvlgari breakfast spread was outstanding can t wait to come back";"1,10";"5";"Positive";"0";"1";"0";"0";"1";"0";"0";"0";"2";"2"
"832";"Best resort in Bali";"Absolutely stunning resort. The main pool was absolutely breathtaking! Truly an authentic experience.";"5";"May 2024";"absolutely stunning resort the main pool was absolutely breathtaking truly an authentic experience";"2,15";"9";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"3"
"833";"Beautiful paradise";"My partner and I visited Bali. Breakfast spread was simply magical. Can't wait to come back.";"4";"December 2024";"my partner and i visited bali breakfast spread was simply magical can t wait to come back";"1,90";"0";"Positive";"0";"2";"0";"0";"1";"0";"1";"0";"1";"3"
"834";"Slow service";"The resort looks nice but the wifi connection was sub-par. We won't be returning.";"2";"September 2024";"the resort looks nice but the wifi connection was sub par we won t be returning";"1,00";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"835";"Nice but slow service";"My partner and I visited Bali. Butler service was good, but the buggy service was completely overrated.";"3";"May 2025";"my partner and i visited bali butler service was good but the buggy service was completely overrated";"2,10";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"2";"0";"4"
"836";"A 5-star dream";"What a beautiful property! The resort architecture was a dream come true. We felt like royalty.";"4";"December 2025";"what a beautiful property the resort architecture was a dream come true we felt like royalty";"2,60";"8";"Positive";"0";"0";"0";"0";"1";"0";"0";"1";"0";"2"
"837";"A 5-star dream";"We just returned from Bvlgari. Balinese hospitality was a dream come true. Can't wait to come back.";"5";"May 2026";"we just returned from bvlgari balinese hospitality was a dream come true can t wait to come back";"1,50";"3";"Positive";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1"
"838";"Beautiful paradise";"Our family stayed here. The cliffside elevator was simply magical. Worth every penny.";"5";"April 2025";"our family stayed here the cliffside elevator was simply magical worth every penny";"1,50";"2";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"2"
"839";"Average stay";"We just returned from Bvlgari. Breakfast spread was good, but the room maintenance was quite expensive.";"3";"April 2025";"we just returned from bvlgari breakfast spread was good but the room maintenance was quite expensive";"1,10";"3";"Positive";"0";"1";"0";"0";"1";"0";"1";"2";"0";"2"
"840";"Heaven on earth";"Our family stayed here. Butler service was simply magical. Can't wait to come back.";"5";"June 2025";"our family stayed here butler service was simply magical can t wait to come back";"0,90";"0";"Positive";"0";"2";"0";"0";"1";"0";"1";"1";"1";"2"
"841";"A 5-star dream";"We just returned from Bvlgari. Breakfast spread was stunning. Worth every penny.";"5";"June 2025";"we just returned from bvlgari breakfast spread was stunning worth every penny";"2,10";"6";"Positive";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2"
"842";"Unmatched luxury";"My partner and I visited Bali. Balinese hospitality was simply magical. Highly recommended!";"5";"February 2026";"my partner and i visited bali balinese hospitality was simply magical highly recommended";"3,05";"2";"Positive";"0";"1";"0";"0";"1";"0";"1";"0";"0";"3"
"843";"Exceptional service";"What a beautiful property! The main pool was top notch. Worth every penny.";"4";"June 2026";"what a beautiful property the main pool was top notch worth every penny";"1,90";"7";"Positive";"0";"1";"0";"0";"1";"0";"0";"1";"0";"5"
"844";"A 5-star dream";"Our family stayed here. Butler service was perfect. Truly an authentic experience.";"5";"August 2025";"our family stayed here butler service was perfect truly an authentic experience";"1,65";"3";"Positive";"0";"1";"0";"0";"2";"0";"0";"3";"0";"3"
"845";"Perfect getaway";"Absolutely stunning resort. The Italian restaurant was top notch. Can't wait to come back.";"5";"May 2026";"absolutely stunning resort the italian restaurant was top notch can t wait to come back";"0,50";"6";"Positive";"0";"2";"0";"0";"0";"0";"0";"1";"1";"1"
"846";"Breathtaking views";"Our family stayed here. The resort architecture was a dream come true. Can't wait to come back.";"5";"June 2025";"our family stayed here the resort architecture was a dream come true can t wait to come back";"0,50";"3";"Positive";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0"
